년도,월,순위,타이틀,가수,프로듀서
2021,10,87,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2021,10,88,널 생각해,원 모어 찬스 (one more chance),정지찬
2021,10,89,EVERYTHING,검정치마 (The Black Skirts),검정치마
2021,10,90,비오는 날 뭐해,하은 (포맨),VIP
2021,10,91,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,10,92,헤어지던 밤,어쿠루브 (Acourve),"또라이박,Noheul"
2021,10,93,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,10,94,무슨 생각해,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,10,95,어떻게 생각해,CHEEZE (치즈),CHEEZE
2021,10,96,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2021,10,98,니가 돌아올 희망은 없다는 걸 알아,경제환 (Jehwwn),경제환
2021,10,99,그때는 이 거리가 아름다웠다,잠골버스 (잠자는 골방의 버스커들),정일호
2021,10,100,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2021,11,1,너를 생각해,주시크 (Joosiq),"주시크,안성현"
2021,11,2,고백,멜로망스 (MeloMance),"김C,고범준,정동환"
2021,11,3,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),"마크툽,DOKO"
2021,11,4,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,11,5,너는 내 세상이었어,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,6,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,11,7,나비효과,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,8,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2021,11,9,어제 너는 나를 버렸어,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,11,10,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2021,11,11,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2021,11,12,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2021,11,13,해운대,순순희 (SOONSOONHEE),이래언
2021,11,14,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2021,11,15,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2021,11,16,허리춤,오반 (OVAN),"VAN.C,오반"
2021,11,18,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,11,19,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),"DOKO,손박사,사승호"
2021,11,20,Way Back Home,숀 (SHAUN),숀
2021,11,22,산책,오반 (OVAN),"VAN.C,오반"
2021,11,23,서면역에서,순순희 (SOONSOONHEE),이래언
2021,11,24,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,25,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2021,11,26,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,27,가진다는 말은 좀 그렇지?,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,11,28,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2021,11,29,스토커,10CM (십센치),"10CM,Fine Five"
2021,11,30,별 보러 가자,적재 (Jukjae),"적재,추대관"
2021,11,31,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2021,11,32,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),에이치코드
2021,11,33,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2021,11,34,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2021,11,35,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),"마크툽,DOKO"
2021,11,36,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM (십센치),"10CM,이요한,성수용,방인재"
2021,11,37,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,11,38,한 걸음씩 멀어지는 너에게,#안녕,"KZ,김혜광,정수민,Noise_bo2"
2021,11,39,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,40,고백,뜨거운 감자 (Hot Potato),고범준
2021,11,41,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2021,11,42,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2021,11,43,안아줘,정준일 (Jung Joon Il),정준일
2021,11,44,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,45,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,46,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2021,11,47,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2021,11,48,바라봐줘요,죠지 (george),"죠지,박문치"
2021,11,49,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,50,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2021,11,51,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2021,11,52,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2021,11,54,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2021,11,55,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2021,11,56,위잉위잉,혁오 (HYUKOH),오혁
2021,11,57,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2021,11,58,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,59,칵테일 사랑 (Feat. 유연),로키드 (Lokid),"김선민,Sukiee"
2021,11,60,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,11,61,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,62,고백,델리스파이스 (Deli Spice),"고범준,김C"
2021,11,63,열심히 할게,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,11,64,미안해요,탑현 (Tophyun),"DOKO,사승호"
2021,11,65,닫힌엔딩 (Closed Ending),숀 (SHAUN),숀
2021,11,66,좋아해.. (바른연애 길잡이 X 죠지),죠지 (george),"basecamp,죠지"
2021,11,67,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2021,11,68,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2021,11,69,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2021,11,70,한밤의 뮤직,잔나비 (Jannabi),"Vovo,잔나비 최정훈"
2021,11,71,Madeleine Love,CHEEZE (치즈),"구름,달총"
2021,11,72,yours,데이먼스 이어 (Damons year),"데이먼스 이어,유현진,전준"
2021,11,73,비행운,문문 (MoonMoon),"문문,김영철"
2021,11,74,사랑은 은하수 다방에서,10CM (십센치),10CM
2021,11,75,인사,멜로망스 (MeloMance),정동환
2021,11,76,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2021,11,77,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,78,행복,오반 (OVAN),"피아노맨,J.Litz"
2021,11,79,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2021,11,80,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2021,11,81,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2021,11,82,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2021,11,83,나랑 아니면,검정치마 (The Black Skirts),검정치마
2021,11,84,외딴섬 로맨틱,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,11,85,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2021,11,86,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2021,11,87,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2021,11,89,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,90,Condition,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,11,91,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2021,11,93,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,11,94,가끔 연락하던 애,결 (KYUL),결
2021,11,95,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2021,11,96,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2021,11,97,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,11,98,널 생각해,원 모어 찬스 (one more chance),정지찬
2021,11,99,EVERYTHING,검정치마 (The Black Skirts),검정치마
2021,11,100,Please Don't Stop Your Singing,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,12,1,너를 생각해,주시크 (Joosiq),"주시크,안성현"
2021,12,2,고백,멜로망스 (MeloMance),"김C,고범준,정동환"
2021,12,3,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),"마크툽,DOKO"
2021,12,4,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,12,5,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2021,12,6,너는 내 세상이었어,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,7,어제 너는 나를 버렸어,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,12,8,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2021,12,9,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 (Jukjae),"DOKO,사승호"
2021,12,10,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2021,12,11,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2021,12,12,나비효과,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,13,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2021,12,14,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2021,12,16,Way Back Home,숀 (SHAUN),숀
2021,12,17,해운대,순순희 (SOONSOONHEE),이래언
2021,12,19,허리춤,오반 (OVAN),"VAN.C,오반"
2021,12,20,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),"DOKO,손박사,사승호"
2021,12,21,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,22,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2021,12,23,서면역에서,순순희 (SOONSOONHEE),이래언
2021,12,24,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온 (LEE RAON)","마크툽,이라온"
2021,12,25,가을밤에 든 생각,잔나비 (Jannabi),"잔나비 최정훈,김도형"
2021,12,26,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,27,하루를 어떻게 써야 해 (feat. 프리든 (FR:EDEN)),줍에이 (Joob A),"줍에이,프리든,BLANCC,가가멜"
2021,12,28,스토커,10CM (십센치),"10CM,Fine Five"
2021,12,29,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),에이치코드
2021,12,30,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2021,12,31,별 보러 가자,적재 (Jukjae),"적재,추대관"
2021,12,32,한 걸음씩 멀어지는 너에게,#안녕,"KZ,김혜광,정수민,Noise_bo2"
2021,12,33,산책,오반 (OVAN),"VAN.C,오반"
2021,12,34,가진다는 말은 좀 그렇지?,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,12,35,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2021,12,36,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2021,12,37,그대 돌아오면,스탠딩 에그 (Standing Egg),"이현정,오동준"
2021,12,38,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2021,12,39,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,12,40,비로소 너에게 도착했다 (Full Bloom),마크툽 (MAKTUB),"마크툽,DOKO"
2021,12,41,바라봐줘요,죠지 (george),"죠지,박문치"
2021,12,42,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM (십센치),"10CM,이요한,성수용,방인재"
2021,12,43,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,44,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,45,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2021,12,46,안아줘,정준일 (Jung Joon Il),정준일
2021,12,47,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2021,12,48,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2021,12,49,"너, 너",스트레이 (The Stray),"L.NDN,스트레이,센티멘탈 시너리"
2021,12,50,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2021,12,51,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,52,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2021,12,53,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2021,12,54,고백,뜨거운 감자 (Hot Potato),고범준
2021,12,55,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,56,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2021,12,57,위잉위잉,혁오 (HYUKOH),오혁
2021,12,58,Made In Christmas (feat. 이수현 of 악동뮤지션),잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,장경준,윤결"
2021,12,59,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2021,12,62,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2021,12,63,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,64,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,65,좋아해.. (바른연애 길잡이 X 죠지),죠지 (george),"basecamp,죠지"
2021,12,66,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2021,12,67,고백,델리스파이스 (Deli Spice),"고범준,김C"
2021,12,68,비행운,문문 (MoonMoon),"문문,김영철"
2021,12,69,어떻게 지내 (답가),런치 (LUNCH),"오반,VAN.C"
2021,12,70,"달 속엔 그대가 있나요, 그대 안엔 달이 있는데 (Moon inside Thee)",마크툽 (MAKTUB),마크툽
2021,12,71,닫힌엔딩 (Closed Ending),숀 (SHAUN),숀
2021,12,72,미안해요,탑현 (Tophyun),"DOKO,사승호"
2021,12,73,사랑은 은하수 다방에서,10CM (십센치),10CM
2021,12,74,축하해 (Prod. By VAN.C),오반 (OVAN),"VAN.C,오반"
2021,12,75,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2021,12,76,yours,데이먼스 이어 (Damons year),"데이먼스 이어,유현진,전준"
2021,12,77,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2021,12,78,칵테일 사랑 (Feat. 유연),로키드 (Lokid),"김선민,Sukiee"
2021,12,79,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2021,12,80,행복,오반 (OVAN),"피아노맨,J.Litz"
2021,12,81,Madeleine Love,CHEEZE (치즈),"구름,달총"
2021,12,82,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,84,인사,멜로망스 (MeloMance),정동환
2021,12,85,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2021,12,87,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2021,12,88,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2021,12,89,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2021,12,90,나랑 아니면,검정치마 (The Black Skirts),검정치마
2021,12,91,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2021,12,92,"Christmas Gift (Feat. Ashley Alisha, Sonny Zero)",뎁트 (Dept),"뎁트,ASHLEY ALISHA,Sonny Zero,사이,Clam,Niko Blank"
2021,12,93,징글벨 (Jingle Bells),바버렛츠 (The Barberettes),EggPlant
2021,12,94,열심히 할게,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2021,12,95,외딴섬 로맨틱,잔나비 (Jannabi),"잔나비 최정훈,김도형,권박사"
2021,12,96,EVERYTHING,검정치마 (The Black Skirts),검정치마
2021,12,97,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,98,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2021,12,99,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2021,12,100,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
