년도,월,순위,타이틀,가수,프로듀서
2019,11,11,남겨짐에 대해 (Feat. 다운),지코 (ZICO),"ZICO, Ryo, Dvwn"
2019,11,12,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2019,11,13,을 (Feat. BIG Naughty (서동현)),기리보이 (GIRIBOY),"GIRIBOY, basecamp, BIG Naughty"
2019,11,14,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2019,11,17,이혼서류,기리보이 (GIRIBOY),"GIRIBOY, Minit"
2019,11,18,낙서 (Feat. 백예린) (Prod. by WOOGIE),펀치넬로 (punchnello),"WOOGIE, iHwak, sogumm"
2019,11,21,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2019,11,24,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2019,11,25,Forever 84,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","Unsinkable, YUMDDA, The Quiett"
2019,11,26,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2019,11,31,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2019,11,32,Blurry (Feat. Dbo) (Prod. By PEEJAY),빈지노 (Beenzino),"PEEJAY, Beenzino"
2019,11,33,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,11,35,놀면 뭐해?,"보이비 (Boi B), 개코 (GAEKO), 최자 (Choiza), 지구인 (Geegooin), GRAY (그레이), Crush (크러쉬), 원슈타인 (Wonstein), 마미손 (Mommy Son), Zior Park (지올팍), 샘김 (Sam Kim)","Sam Kim, 유재석, 유희열, 윤상, 이상순, 적재, GRAY, Crush, 홍소진, 권영찬"
2019,11,36,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2019,11,37,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2019,11,39,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2019,11,41,문제 (Feat. 쿠기 (Coogie)),BIG Naughty (서동현),"GIRIBOY, Minit, BIG Naughty, Coogie"
2019,11,42,아름다워,창모 (CHANGMO),CHANGMO
2019,11,45,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild (우디 고차일드), 최엘비 (CHOILB), BIG Naughty (서동현), 양홍원 (YANGHONGWON), Chillin Homie (칠린호미)","GIRIBOY, Woodie Gochild, BIG Naughty, 양홍원"
2019,11,46,BITION WAY,"ASH ISLAND (애쉬 아일랜드), 릴러말즈 (Leellamarz), ZENE THE ZILLA, The Quiett","Lellamarz, Way Ched, The Quiett"
2019,11,48,another level (Feat. 페노메코),지코 (ZICO),"GooseBumps, ZICO, PENOMECO"
2019,11,51,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2019,11,52,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2019,11,53,Empty Head,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,11,54,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2019,11,55,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2019,11,57,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2019,11,59,자격지심 (Feat. 은하 Of 여자친구),박경 (PARK KYUNG),"PARK KYUNG, Score (13), Megatone (13)"
2019,11,60,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2019,11,62,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2019,11,64,맵고짜고단거 (Feat. 페노메코),다이나믹 듀오 (Dynamicduo),"APRO, GAEKO"
2019,11,65,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2019,11,66,트루먼 쇼,"YunB (윤비), 양홍원 (YANGHONGWON)","Curtis F, YunB, 양홍원"
2019,11,67,Balloon,지코 (ZICO),"ZICO, Stay Tuned"
2019,11,68,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2019,11,69,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2019,11,71,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2019,11,72,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2019,11,73,"파티피플 (Feat. 염따, Uneducated Kid)",기리보이 (GIRIBOY),"Minit, GIRIBOY, YUMDDA, UNEDUCATED KID"
2019,11,75,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2019,11,76,"GOTT (Feat. MOON, 우원재 & Jvcki Wai)",사이먼 도미닉 (Simon Dominic),"GooseBumps, Simon Dominic"
2019,11,79,"방에 혼자 있을 때 (Feat. CHANGMO, ASH ISLAND)",릴러말즈 (Leellamarz),"TOIL, The Quiett"
2019,11,80,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2019,11,81,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2019,11,84,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2019,11,85,IMJMWDP (Prod. By 기리보이),"기리보이 (GIRIBOY), NO:EL (노엘), 블랙넛 (Black Nut), 양홍원 (YANGHONGWON), Osshun Gum (오션검), YUNHWAY (윤훼이), 저스디스 (JUSTHIS), Jvcki Wai (재키와이), 키드밀리 (Kid Milli), 한요한 (HANYOHAN), 스윙스 (Swings)",GIRIBOY
2019,11,86,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM),"MUSHVENOM, SLO"
2019,11,87,iffy (Prod. GroovyRoom),"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 그루비룸 (GroovyRoom)",GroovyRoom
2019,11,89,초월 (Feat. C JAMM),BewhY (비와이),"BewhY, C JAMM"
2019,11,90,수퍼비와 (Feat. BewhY) (Prod. BewhY),수퍼비 (SUPERBEE),"Truthislonely, twlv, SUPERBEE"
2019,11,91,쓰레기,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), 양홍원 (YANGHONGWON), 스윙스 (Swings)",JUSTHIS
2019,11,92,"Sold Out (Feat. 빈첸) (Prod. Doplamingo, 버벌진트)",양홍원 (YANGHONGWON),"Verbal Jint, Doplamingo, monoman"
2019,11,93,"시발점 Remix (Feat. 버벌진트, Beenzino)",BIG Naughty (서동현),"Verbal Jint, BIG Naughty, 2xxx"
2019,11,94,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),"Heize, 브라더수"
2019,11,95,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2019,11,96,Jasmine,DPR LIVE (디피알 라이브),"DPR LIVE, CODE KUNST"
2019,11,99,문제아 (Full Ver.),"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드)","SUPERBEE, UNEDUCATED KID, Flash Note"
2019,11,100,사임사임 (Feat. CHANGMO),"쿠기 (Coogie), 수퍼비 (SUPERBEE), D.Ark (디아크)",CHANGMO
2019,12,1,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2019,12,2,METEOR,창모 (CHANGMO),CHANGMO
2019,12,4,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2019,12,7,빌었어,창모 (CHANGMO),CHANGMO
2019,12,9,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2019,12,11,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2019,12,12,맵고짜고단거 (Feat. 페노메코),다이나믹 듀오 (Dynamicduo),"APRO, GAEKO"
2019,12,13,제설,기리보이 (GIRIBOY),"GIRIBOY, Cosmic Boy, GLEAM"
2019,12,14,사람,지코 (ZICO),"ZICO, Poptime"
2019,12,15,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2019,12,16,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2019,12,17,텅 (Feat.김하온 (HAON)),빈첸 (VINXEN),"VINXEN, VAN.C"
2019,12,18,와츠롱 (Feat. YUNHWAY),기리보이 (GIRIBOY),"GIRIBOY, basecamp, YUNHWAY"
2019,12,19,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2019,12,20,가라사대,BewhY (비와이),BewhY
2019,12,21,을 (Feat. BIG Naughty (서동현)),기리보이 (GIRIBOY),"GIRIBOY, basecamp, BIG Naughty"
2019,12,22,REMEDY (Feat. 청하 (CHUNG HA)),창모 (CHANGMO),"CHANGMO, Paul Blanco"
2019,12,23,Forever 84,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","Unsinkable, YUMDDA, The Quiett"
2019,12,24,남겨짐에 대해 (Feat. 다운),지코 (ZICO),"ZICO, Ryo, Dvwn"
2019,12,25,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2019,12,26,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2019,12,28,중2병,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)",noisemasterminsu
2019,12,29,아름다워,창모 (CHANGMO),CHANGMO
2019,12,30,"아퍼 (Band Ver.) (Feat. 영비, YUNHWAY, Lil tachi, 한요한, JUSTHIS, 스윙스)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST, GLEAM"
2019,12,31,"거지 (Feat. YUNHWAY, Jhnovr, JUSTHIS)",기리보이 (GIRIBOY),"sAewoo, GIRIBOY, Jhnovr"
2019,12,33,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,12,34,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2019,12,35,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2019,12,38,더 위로,창모 (CHANGMO),CHANGMO
2019,12,41,이혼서류,기리보이 (GIRIBOY),"GIRIBOY, Minit"
2019,12,43,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2019,12,44,낙서 (Feat. 백예린) (Prod. by WOOGIE),펀치넬로 (punchnello),"WOOGIE, iHwak, sogumm"
2019,12,48,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2019,12,51,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2019,12,52,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2019,12,53,이때다,기리보이 (GIRIBOY),"GIRIBOY, Cosmic Boy, hoiwave"
2019,12,54,Empty Head,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2019,12,55,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2019,12,57,별이지고있다,기리보이 (GIRIBOY),"GIRIBOY, protonebula"
2019,12,58,"위업 (Feat. Okasian, UNEDUCATED KID)",창모 (CHANGMO),CHANGMO
2019,12,60,세레나데,창모 (CHANGMO),CHANGMO
2019,12,61,자격지심 (Feat. 은하 Of 여자친구),박경 (PARK KYUNG),"PARK KYUNG, Score (13), Megatone (13)"
2019,12,63,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2019,12,64,그걸로 됐어,다이나믹 듀오 (Dynamicduo),"1of1, plusNONE, GAEKO, Padi"
2019,12,67,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2019,12,68,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2019,12,70,써니데이 (Feat. nafla),기리보이 (GIRIBOY),"GIRIBOY, Slom"
2019,12,71,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2019,12,72,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2019,12,73,증오 (Feat. 안병웅),기리보이 (GIRIBOY),"GIRIBOY, Slom"
2019,12,74,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2019,12,75,문제 (Feat. 쿠기 (Coogie)),BIG Naughty (서동현),"GIRIBOY, Minit, BIG Naughty, Coogie"
2019,12,76,데려가줘 (Feat. MOON),GRAY (그레이),"GRAY, U-Tum"
2019,12,77,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2019,12,81,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2019,12,82,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild (우디 고차일드), 최엘비 (CHOILB), BIG Naughty (서동현), 양홍원 (YANGHONGWON), Chillin Homie (칠린호미)","GIRIBOY, Woodie Gochild, BIG Naughty, 양홍원"
2019,12,83,S T A R T,창모 (CHANGMO),CHANGMO
2019,12,86,집으로,기리보이 (GIRIBOY),"GIRIBOY, hoiwave, JISU"
2019,12,87,"시발점 Remix (Feat. 버벌진트, Beenzino)",BIG Naughty (서동현),"Verbal Jint, BIG Naughty, 2xxx"
2019,12,88,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2019,12,89,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2019,12,90,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2019,12,91,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2019,12,93,Blurry (Feat. Dbo) (Prod. By PEEJAY),빈지노 (Beenzino),"PEEJAY, Beenzino"
2019,12,95,Right away (Feat. pH-1),쿠기 (Coogie),"Vangdale, Coogie, pH-1"
2019,12,96,로맨틱 겨울 (Feat. 김진호 Of SG워너비),김진표 (JP),"PSY, 유건형"
2019,12,98,Hotel Walkerhill (Feat. Hash Swan),창모 (CHANGMO),"CHANGMO, Hash Swan, 프리마 비스타"
